promotion_id,order_id,promo_code,discount_amount
900982,521151,VIP30,63.32
902523,527051,FLASH25,11.33
900461,515500,FLASH25,99.23
902360,502955,REFERRAL5,115.13
902462,509433,SPRING10,87.7
902329,502751,FLASH25,61.81
900500,517436,WELCOME15,134.15
902377,504333,REFERRAL5,127.28
902049,522622,WELCOME15,23.2
900573,508179,REFERRAL5,66.26
901901,502634,SPRING10,27.38
901780,506509,REFERRAL5,98.51
900610,514087,BUNDLE20,168.42
900742,508225,SPRING10,125.8
901186,518791,VIP30,29.74
901931,518466,FLASH25,179.48
902388,517686,VIP30,10.09
901207,527155,REFERRAL5,188.33
902253,509063,SPRING10,84.54
901121,510277,FLASH25,117.44
902046,518238,VIP30,194.49
901691,500698,SPRING10,153.82
900928,513956,WELCOME15,46.18
900056,503754,FLASH25,17.31
902399,501450,BUNDLE20,112.6
902587,513514,SPRING10,93.73
900941,525790,BUNDLE20,50.2
900772,506902,VIP30,50.33
902088,518339,LOYALTY10,67.05
900523,503962,SPRING10,168.31
900492,522543,SPRING10,77.37
902353,506440,LOYALTY10,40.74
900216,511184,LOYALTY10,66.65
901850,502995,SPRING10,36.46
901323,513250,SPRING10,79.23
900539,515032,VIP30,118.38
902619,530047,REFERRAL5,133.2
901262,505579,WELCOME15,87.78
901113,517306,FLASH25,107.83
901554,500498,WELCOME15,27.64
900006,526714,FLASH25,141.01
902667,528733,FLASH25,88.42
902317,521702,SPRING10,149.07
900153,501382,REFERRAL5,19.73
902128,508620,BUNDLE20,94.54
901454,510413,SPRING10,150.1
900845,505752,REFERRAL5,176.85
902438,503389,FLASH25,29.91
902394,519282,REFERRAL5,129.87
901917,517465,SPRING10,109.48
900175,502254,WELCOME15,21.1
900277,523454,FLASH25,55.59
902608,501333,BUNDLE20,131.45
902073,521828,LOYALTY10,28.83
902210,523727,BUNDLE20,131.58
900606,501347,LOYALTY10,158.62
900695,510361,VIP30,172.32
902168,504202,FLASH25,135.24
902311,518197,LOYALTY10,93.3
901803,505802,VIP30,113.87
902130,517125,SPRING10,75.05
902563,505670,WELCOME15,14.61
901801,521114,REFERRAL5,17.63
900739,524117,WELCOME15,96.6
901871,524261,LOYALTY10,177.62
902163,516587,WELCOME15,74.57
902770,522132,LOYALTY10,86.89
902459,503894,VIP30,10.87
901809,530060,FLASH25,89.42
902162,520042,LOYALTY10,110.95
900726,514687,FLASH25,176.86
900436,521554,LOYALTY10,48.4
900084,513281,FLASH25,52.29
902141,500902,BUNDLE20,125.04
902350,521045,FLASH25,93.7
900020,514188,REFERRAL5,149.57
901583,515697,LOYALTY10,162.33
900186,527034,BUNDLE20,167.28
902276,527001,SPRING10,147.91
901234,504855,SPRING10,55.1
900334,514314,FLASH25,154.89
901256,521155,SPRING10,73.49
900509,529229,FLASH25,78.31
902363,520943,FLASH25,80.01
901783,504169,WELCOME15,138.38
902047,503801,FLASH25,106.51
902123,500254,REFERRAL5,148.54
902389,504502,VIP30,38.27
900308,527256,WELCOME15,147.24
902625,508718,BUNDLE20,125.45
900923,510348,REFERRAL5,128.9
901548,511268,WELCOME15,87.28
901777,525868,WELCOME15,56.02
900018,507662,WELCOME15,37.81
901744,515174,LOYALTY10,174.5
902116,501118,WELCOME15,71.25
902629,524642,FLASH25,146.99
902604,504685,LOYALTY10,106.46
900722,529994,VIP30,22.25
902161,520042,SPRING10,41.19
901889,504811,WELCOME15,111.8
901861,519946,LOYALTY10,93.76
902690,526830,FLASH25,126.77
902565,502420,SPRING10,127.71
902758,505149,SPRING10,135.7
901127,516166,WELCOME15,61.65
900416,521157,WELCOME15,14.27
901591,509688,SPRING10,117.91
901498,509488,FLASH25,79.27
900264,515265,SPRING10,73.19
900394,505257,SPRING10,137.43
900847,514484,VIP30,71.08
900292,520746,LOYALTY10,164.84
901288,510257,REFERRAL5,22.63
902300,502322,REFERRAL5,37.37
901927,520962,WELCOME15,60.44
901026,519739,LOYALTY10,143.14
901400,520072,REFERRAL5,182.12
900381,525984,LOYALTY10,148.84
902241,501348,BUNDLE20,115.72
900968,515571,REFERRAL5,148.27
902416,521516,SPRING10,141.28
902451,511359,VIP30,30.48
902014,519408,WELCOME15,167.99
900567,514179,REFERRAL5,194.65
901027,523573,LOYALTY10,144.94
901120,524928,BUNDLE20,100.77
900900,516491,FLASH25,174.48
900536,505311,SPRING10,105.58
902545,501021,VIP30,80.56
900548,525887,SPRING10,161.85
900460,502508,WELCOME15,181.32
901309,516783,BUNDLE20,164.26
900212,504862,SPRING10,119.77
900938,507616,LOYALTY10,171.64
902222,522474,BUNDLE20,34.74
901312,506292,LOYALTY10,26.57
900193,508947,BUNDLE20,160.67
902191,520842,REFERRAL5,43.09
901929,503377,VIP30,139.94
901217,519063,REFERRAL5,170.96
901138,513760,WELCOME15,149.22
901426,519733,REFERRAL5,16.63
900230,513706,LOYALTY10,59.29
902618,526108,FLASH25,144.42
901242,518317,BUNDLE20,189.5
900598,517918,BUNDLE20,120.27
900155,522307,FLASH25,27.15
901455,505267,WELCOME15,77.27
900885,513661,REFERRAL5,44.19
901206,506677,SPRING10,119.43
901360,525853,REFERRAL5,184.39
902686,527318,WELCOME15,60.26
900075,504189,FLASH25,42.51
900809,525775,WELCOME15,156.34
900415,514300,FLASH25,197.51
901460,501446,SPRING10,49.15
901231,524718,REFERRAL5,34.57
900931,518684,LOYALTY10,90.66
901650,522903,VIP30,94.04
900234,510888,VIP30,117.89
902069,517096,REFERRAL5,55.23
902707,521432,FLASH25,95.33
902078,511122,REFERRAL5,75.91
900804,520179,REFERRAL5,108.67
900883,508265,WELCOME15,93.55
901634,529759,REFERRAL5,139.66
901055,528520,VIP30,131.54
900291,516024,SPRING10,173.75
900915,506368,WELCOME15,75.59
901957,504787,REFERRAL5,154.92
901094,510422,WELCOME15,20.35
901112,513034,REFERRAL5,85.15
901890,526617,WELCOME15,146.67
900115,511876,LOYALTY10,13.97
901573,506946,SPRING10,136.78
900466,520091,LOYALTY10,85.48
900168,504349,WELCOME15,172.35
902456,507873,FLASH25,78.19
902369,513249,BUNDLE20,77.35
902756,502696,BUNDLE20,33.13
900898,519705,LOYALTY10,57.7
901610,500298,VIP30,95.74
901102,506866,WELCOME15,36.2
900921,520965,REFERRAL5,27.92
902615,522289,WELCOME15,144.38
901556,511840,LOYALTY10,64.27
900599,522288,FLASH25,126.79
901944,519476,VIP30,138.17
900258,509746,SPRING10,151.53
900256,523594,SPRING10,195.59
900728,521624,LOYALTY10,154.23
902546,501021,LOYALTY10,122.01
902179,522299,FLASH25,51.92
900769,529670,BUNDLE20,123.89
902149,515989,BUNDLE20,122.91
902220,526180,VIP30,32.43
902540,513897,VIP30,18.64
901727,521153,LOYALTY10,157.63
902723,505167,WELCOME15,33.65
901478,505915,REFERRAL5,42.43
900111,515852,SPRING10,146.03
901680,507478,WELCOME15,182.12
901697,520024,LOYALTY10,93.33
901227,508257,WELCOME15,20.65
900713,505191,SPRING10,102.84
901480,524803,LOYALTY10,113.64
901020,511815,FLASH25,54.14
901161,507205,BUNDLE20,18.86
900961,521440,LOYALTY10,123.79
900271,525763,FLASH25,35.15
900064,521377,FLASH25,30.03
902442,515292,SPRING10,145.71
901095,512618,BUNDLE20,83.24
900893,510145,WELCOME15,30.03
901296,527144,VIP30,167.49
902592,512886,VIP30,117.57
900779,500312,SPRING10,91.23
902218,517152,VIP30,126.58
900037,518992,LOYALTY10,198.88
900244,519722,LOYALTY10,74.04
900083,511781,BUNDLE20,55.44
902711,528805,SPRING10,114.05
900861,503966,SPRING10,55.9
900373,501803,VIP30,154.64
902004,506791,FLASH25,160.25
901851,500886,FLASH25,154.49
901362,528421,FLASH25,187.47
900752,520923,VIP30,84.15
902556,511088,FLASH25,33.75
901038,522011,VIP30,107.92
901235,527860,WELCOME15,32.76
902633,504868,BUNDLE20,104.93
902560,517072,WELCOME15,137.3
902226,515544,LOYALTY10,51.97
902325,505310,REFERRAL5,79.53
900880,507927,REFERRAL5,119.1
902596,501349,BUNDLE20,34.22
901863,521393,BUNDLE20,130.24
900477,527096,VIP30,30.9
900226,500613,WELCOME15,79.41
900633,529650,BUNDLE20,79.69
900217,507519,WELCOME15,69.78
901054,506114,SPRING10,125.73
901884,503424,REFERRAL5,120.78
900181,519021,WELCOME15,174.04
902143,516235,WELCOME15,106.47
902726,501666,BUNDLE20,118.78
900639,528035,SPRING10,188.49
900045,512012,REFERRAL5,180.55
901499,520993,WELCOME15,113.89
900265,519367,VIP30,91.68
901089,520742,FLASH25,70.04
902759,520202,WELCOME15,72.37
901239,510737,BUNDLE20,55.14
902772,503463,REFERRAL5,112.0
900851,516361,FLASH25,175.14
900095,520619,SPRING10,146.55
902224,514195,LOYALTY10,94.91
902447,501434,VIP30,38.73
900333,514750,WELCOME15,74.5
902080,509706,BUNDLE20,52.41
900375,505509,REFERRAL5,92.27
901422,523041,SPRING10,49.61
900409,516602,SPRING10,147.46
900686,512823,REFERRAL5,153.68
900419,516393,VIP30,16.62
901414,520138,VIP30,117.86
900145,515195,FLASH25,79.66
901575,514700,FLASH25,47.04
902314,524886,SPRING10,88.65
900987,510157,FLASH25,27.47
900015,518711,BUNDLE20,86.92
900529,524933,SPRING10,68.69
900392,526667,FLASH25,147.06
900854,505361,SPRING10,37.21
900802,521854,BUNDLE20,43.21
901948,511760,SPRING10,95.12
902127,508620,WELCOME15,68.28
902652,500555,REFERRAL5,144.08
900388,507186,VIP30,148.46
902232,512285,SPRING10,107.41
900836,528875,LOYALTY10,123.22
900191,508708,FLASH25,186.36
901695,508204,VIP30,47.48
900365,509346,LOYALTY10,136.33
901160,516918,WELCOME15,161.33
900246,517512,LOYALTY10,74.23
900882,502330,REFERRAL5,102.28
900275,524401,LOYALTY10,183.34
900148,517419,LOYALTY10,146.87
901130,508514,SPRING10,138.34
900295,501248,SPRING10,172.3
900325,528094,WELCOME15,167.1
900771,529423,VIP30,85.49
902588,513514,VIP30,37.29
901716,517495,LOYALTY10,81.17
902725,501666,WELCOME15,56.5
900901,521219,FLASH25,166.32
902001,525816,LOYALTY10,64.55
902054,524056,SPRING10,32.03
900975,529345,FLASH25,94.43
900104,501879,SPRING10,45.8
902259,507164,LOYALTY10,82.73
901922,513924,REFERRAL5,46.55
901471,515459,FLASH25,78.58
900042,506643,BUNDLE20,144.12
901387,528371,FLASH25,190.39
900378,509402,VIP30,137.45
901279,504135,SPRING10,57.34
902195,517483,WELCOME15,40.16
902005,516344,LOYALTY10,130.02
900206,524151,LOYALTY10,105.92
901069,504489,FLASH25,164.79
902076,520175,FLASH25,131.02
901462,516551,LOYALTY10,138.94
900205,526447,WELCOME15,112.3
902719,514897,WELCOME15,30.15
902673,515147,VIP30,61.33
902460,503894,BUNDLE20,124.76
901983,520566,SPRING10,58.02
900741,504485,FLASH25,127.02
901033,512403,WELCOME15,109.9
902122,512334,VIP30,87.2
901425,510893,VIP30,58.36
901726,511223,LOYALTY10,50.51
902255,524208,VIP30,138.29
